#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.325000000000E1   -1.403186583603E0   -1.149801161950E0   -1.562357636522E0    1.553741154178E0
    1.330000000000E1   -1.405820172743E0   -1.153393901689E0   -1.562115532517E0    1.550326019097E0
    1.335000000000E1   -1.408412308358E0   -1.156992913536E0   -1.561844313409E0    1.546927295050E0
    1.340000000000E1   -1.410963130264E0   -1.160597849820E0   -1.561544655409E0    1.543545065090E0
    1.345000000000E1   -1.413472783333E0   -1.164208368503E0   -1.561217241981E0    1.540179411642E0
    1.350000000000E1   -1.415941416519E0   -1.167824133093E0   -1.560862763540E0    1.536830416519E0
    1.355000000000E1   -1.418369183381E0   -1.171444812541E0   -1.560481917150E0    1.533498160965E0
    1.360000000000E1   -1.420756242345E0   -1.175070081155E0   -1.560075406167E0    1.530182725621E0
    1.365000000000E1   -1.423102756359E0   -1.178699618475E0   -1.559643939915E0    1.526884190567E0
    1.370000000000E1   -1.425408893328E0   -1.182333109240E0   -1.559188233352E0    1.523602635318E0
    1.375000000000E1   -1.427674825986E0   -1.185970243230E0   -1.558709006675E0    1.520338138840E0
    1.380000000000E1   -1.429900732079E0   -1.189610715215E0   -1.558206985002E0    1.517090779550E0
    1.385000000000E1   -1.432086794331E0   -1.193254224862E0   -1.557682897971E0    1.513860635349E0
    1.390000000000E1   -1.434233200875E0   -1.196900476626E0   -1.557137479359E0    1.510647783596E0
    1.395000000000E1   -1.436340144479E0   -1.200549179694E0   -1.556571466727E0    1.507452301126E0
    1.400000000000E1   -1.438407823816E0   -1.204200047867E0   -1.555985600969E0    1.504274264275E0
    1.405000000000E1   -1.440436442484E0   -1.207852799491E0   -1.555380625970E0    1.501113748850E0
    1.410000000000E1   -1.442426209506E0   -1.211507157379E0   -1.554757288190E0    1.497970830184E0
    1.415000000000E1   -1.444377339609E0   -1.215162848718E0   -1.554116336219E0    1.494845583092E0
    1.420000000000E1   -1.446290052587E0   -1.218819604991E0   -1.553458520415E0    1.491738081898E0
    1.425000000000E1   -1.448164574241E0   -1.222477161900E0   -1.552784592460E0    1.488648400438E0
    1.430000000000E1   -1.450001135709E0   -1.226135259276E0   -1.552095304939E0    1.485576612063E0
    1.435000000000E1   -1.451799973854E0   -1.229793641016E0   -1.551391410939E0    1.482522789633E0
    1.440000000000E1   -1.453561331170E0   -1.233452055008E0   -1.550673663621E0    1.479487005536E0
    1.445000000000E1   -1.455285456172E0   -1.237110253032E0   -1.549942815777E0    1.476469331670E0
    1.450000000000E1   -1.456972602592E0   -1.240767990720E0   -1.549199619446E0    1.473469839452E0
    1.455000000000E1   -1.458623030597E0   -1.244425027453E0   -1.548444825445E0    1.470488599827E0
    1.460000000000E1   -1.460237005799E0   -1.248081126307E0   -1.547679182989E0    1.467525683247E0
    1.465000000000E1   -1.461814799695E0   -1.251736053986E0   -1.546903439256E0    1.464581159702E0
    1.470000000000E1   -1.463356689954E0   -1.255389580740E0   -1.546118338972E0    1.461655098691E0
    1.475000000000E1   -1.464862959581E0   -1.259041480295E0   -1.545324623981E0    1.458747569221E0
    1.480000000000E1   -1.466333898112E0   -1.262691529818E0   -1.544523032864E0    1.455858639831E0
    1.485000000000E1   -1.467769800606E0   -1.266339509800E0   -1.543714300502E0    1.452988378559E0
    1.490000000000E1   -1.469170968146E0   -1.269985204042E0   -1.542899157714E0    1.450136852958E0
    1.495000000000E1   -1.470537707647E0   -1.273628399558E0   -1.542078330815E0    1.447304130094E0
    1.500000000000E1   -1.471870332248E0   -1.277268886531E0   -1.541252541274E0    1.444490276529E0
    1.505000000000E1   -1.473169160409E0   -1.280906458247E0   -1.540422505289E0    1.441695358319E0
    1.510000000000E1   -1.474434517089E0   -1.284540911030E0   -1.539588933422E0    1.438919441017E0
    1.515000000000E1   -1.475666732740E0   -1.288172044191E0   -1.538752530256E0    1.436162589664E0
    1.520000000000E1   -1.476866143663E0   -1.291799659970E0   -1.537913994011E0    1.433424868786E0
    1.525000000000E1   -1.478033092267E0   -1.295423563479E0   -1.537074016183E0    1.430706342385E0
    1.530000000000E1   -1.479167926176E0   -1.299043562639E0   -1.536233281233E0    1.428007073929E0
    1.535000000000E1   -1.480270999338E0   -1.302659468144E0   -1.535392466225E0    1.425327126349E0
    1.540000000000E1   -1.481342671023E0   -1.306271093382E0   -1.534552240509E0    1.422666562022E0
    1.545000000000E1   -1.482383306218E0   -1.309878254404E0   -1.533713265423E0    1.420025442789E0
    1.550000000000E1   -1.483393275463E0   -1.313480769874E0   -1.532876193968E0    1.417403829926E0
    1.555000000000E1   -1.484372954927E0   -1.317078460995E0   -1.532041670530E0    1.414801784132E0
    1.560000000000E1   -1.485322725927E0   -1.320671151492E0   -1.531210330596E0    1.412219365521E0
    1.565000000000E1   -1.486242975591E0   -1.324258667538E0   -1.530382800472E0    1.409656633634E0
    1.570000000000E1   -1.487134096008E0   -1.327840837720E0   -1.529559697058E0    1.407113647386E0
    1.575000000000E1   -1.487996484506E0   -1.331417492991E0   -1.528741627561E0    1.404590465127E0
    1.580000000000E1   -1.488830543842E0   -1.334988466621E0   -1.527929189286E0    1.402087144535E0
    1.585000000000E1   -1.489636681230E0   -1.338553594155E0   -1.527122969412E0    1.399603742689E0
    1.590000000000E1   -1.490415309431E0   -1.342112713375E0   -1.526323544777E0    1.397140316011E0
    1.595000000000E1   -1.491166845663E0   -1.345665664246E0   -1.525531481679E0    1.394696920268E0
    1.600000000000E1   -1.491891711960E0   -1.349212288882E0   -1.524747335703E0    1.392273610553E0
    1.605000000000E1   -1.492590334968E0   -1.352752431513E0   -1.523971651541E0    1.389870441294E0
    1.610000000000E1   -1.493263145797E0   -1.356285938420E0   -1.523204962826E0    1.387487466199E0
    1.615000000000E1   -1.493910579858E0   -1.359812657927E0   -1.522447792002E0    1.385124738280E0
    1.620000000000E1   -1.494533077048E0   -1.363332440334E0   -1.521700650168E0    1.382782309825E0
    1.625000000000E1   -1.495131081104E0   -1.366845137909E0   -1.520964036986E0    1.380460232373E0
    1.630000000000E1   -1.495705039734E0   -1.370350604822E0   -1.520238440553E0    1.378158556723E0
    1.635000000000E1   -1.496255404787E0   -1.373848697130E0   -1.519524337282E0    1.375877332898E0
    1.640000000000E1   -1.496782631209E0   -1.377339272736E0   -1.518822191878E0    1.373616610129E0
    1.645000000000E1   -1.497287178070E0   -1.380822191348E0   -1.518132457199E0    1.371376436848E0
    1.650000000000E1   -1.497769507449E0   -1.384297314461E0   -1.517455574239E0    1.369156860678E0
    1.655000000000E1   -1.498230084734E0   -1.387764505300E0   -1.516791972070E0    1.366957928390E0
    1.660000000000E1   -1.498669378346E0   -1.391223628816E0   -1.516142067797E0    1.364779685916E0
    1.665000000000E1   -1.499087859594E0   -1.394674551636E0   -1.515506266530E0    1.362622178305E0
    1.670000000000E1   -1.499486002397E0   -1.398117142039E0   -1.514884961378E0    1.360485449730E0
    1.675000000000E1   -1.499864283481E0   -1.401551269919E0   -1.514278533448E0    1.358369543438E0
    1.680000000000E1   -1.500223181666E0   -1.404976806773E0   -1.513687351839E0    1.356274501758E0
    1.685000000000E1   -1.500563177992E0   -1.408393625646E0   -1.513111773674E0    1.354200366073E0
    1.690000000000E1   -1.500884755648E0   -1.411801601130E0   -1.512552144109E0    1.352147176806E0
    1.695000000000E1   -1.501188399325E0   -1.415200609323E0   -1.512008796380E0    1.350114973375E0
    1.700000000000E1   -1.501474595731E0   -1.418590527800E0   -1.511482051863E0    1.348103794210E0
    1.705000000000E1   -1.501743832723E0   -1.421971235594E0   -1.510972220101E0    1.346113676697E0
    1.710000000000E1   -1.501996599479E0   -1.425342613166E0   -1.510479598896E0    1.344144657179E0
    1.715000000000E1   -1.502233386220E0   -1.428704542388E0   -1.510004474360E0    1.342196770942E0
    1.720000000000E1   -1.502454684007E0   -1.432056906510E0   -1.509547121002E0    1.340270052158E0
    1.725000000000E1   -1.502660984494E0   -1.435399590138E0   -1.509107801832E0    1.338364533897E0
    1.730000000000E1   -1.502852780008E0   -1.438732479215E0   -1.508686768435E0    1.336480248087E0
    1.735000000000E1   -1.503030562906E0   -1.442055460996E0   -1.508284261092E0    1.334617225495E0
    1.740000000000E1   -1.503194825674E0   -1.445368424024E0   -1.507900508885E0    1.332775495715E0
    1.745000000000E1   -1.503346060647E0   -1.448671258120E0   -1.507535729805E0    1.330955087128E0
    1.750000000000E1   -1.503484759754E0   -1.451963854348E0   -1.507190130887E0    1.329156026878E0
    1.755000000000E1   -1.503611414593E0   -1.455246105000E0   -1.506863908331E0    1.327378340866E0
    1.760000000000E1   -1.503726515785E0   -1.458517903587E0   -1.506557247653E0    1.325622053711E0
    1.765000000000E1   -1.503830553134E0   -1.461779144791E0   -1.506270323799E0    1.323887188730E0
    1.770000000000E1   -1.503924015120E0   -1.465029724480E0   -1.506003301309E0    1.322173767913E0
    1.775000000000E1   -1.504007389127E0   -1.468269539681E0   -1.505756334454E0    1.320481811899E0
    1.780000000000E1   -1.504081160765E0   -1.471498488548E0   -1.505529567398E0    1.318811339943E0
    1.785000000000E1   -1.504145814174E0   -1.474716470354E0   -1.505323134352E0    1.317162369907E0
    1.790000000000E1   -1.504201831327E0   -1.477923385482E0   -1.505137159732E0    1.315534918214E0
    1.795000000000E1   -1.504249692145E0   -1.481119135390E0   -1.504971758339E0    1.313928999844E0
    1.800000000000E1   -1.504289874240E0   -1.484303622624E0   -1.504827035485E0    1.312344628292E0
    1.805000000000E1   -1.504322852639E0   -1.487476750773E0   -1.504703087201E0    1.310781815542E0
    1.810000000000E1   -1.504349099912E0   -1.490638424472E0   -1.504600000412E0    1.309240572046E0
    1.815000000000E1   -1.504369085516E0   -1.493788549391E0   -1.504517853073E0    1.307720906706E0
    1.820000000000E1   -1.504383276017E0   -1.496927032196E0   -1.504456714382E0    1.306222826825E0
    1.825000000000E1   -1.504392134424E0   -1.500053780573E0   -1.504416644935E0    1.304746338110E0
    1.830000000000E1   -1.504396120807E0   -1.503168703189E0   -1.504397696914E0    1.303291444607E0
    1.835000000000E1   -1.504395691276E0   -1.506271709684E0   -1.504399914264E0    1.301858148711E0
    1.840000000000E1   -1.504391298500E0   -1.509362710660E0   -1.504423332872E0    1.300446451120E0
    1.845000000000E1   -1.504383390987E0   -1.512441617685E0   -1.504467980743E0    1.299056350804E0
    1.850000000000E1   -1.504372413268E0   -1.515508343244E0   -1.504533878219E0    1.297687844994E0
    1.855000000000E1   -1.504358805632E0   -1.518562800781E0   -1.504621038084E0    1.296340929145E0
    1.860000000000E1   -1.504343003996E0   -1.521604904637E0   -1.504729465812E0    1.295015596900E0
    1.865000000000E1   -1.504325439650E0   -1.524634570076E0   -1.504859159739E0    1.293711840081E0
    1.870000000000E1   -1.504306539457E0   -1.527651713263E0   -1.505010111203E0    1.292429648656E0
    1.875000000000E1   -1.504286725306E0   -1.530656251243E0   -1.505182304778E0    1.291169010691E0
    1.880000000000E1   -1.504266413889E0   -1.533648101960E0   -1.505375718407E0    1.289929912363E0
    1.885000000000E1   -1.504246017307E0   -1.536627184225E0   -1.505590323606E0    1.288712337898E0
    1.890000000000E1   -1.504225942042E0   -1.539593417716E0   -1.505826085634E0    1.287516269557E0
    1.895000000000E1   -1.504206589575E0   -1.542546722978E0   -1.506082963683E0    1.286341687610E0
    1.900000000000E1   -1.504188355733E0   -1.545487021393E0   -1.506360911010E0    1.285188570309E0
    1.905000000000E1   -1.504171630727E0   -1.548414235201E0   -1.506659875176E0    1.284056893858E0
    1.910000000000E1   -1.504156799328E0   -1.551328287485E0   -1.506979798151E0    1.282946632395E0
    1.915000000000E1   -1.504144240397E0   -1.554229102146E0   -1.507320616510E0    1.281857757949E0
    1.920000000000E1   -1.504134326889E0   -1.557116603930E0   -1.507682261634E0    1.280790240431E0
    1.925000000000E1   -1.504127426049E0   -1.559990718395E0   -1.508064659812E0    1.279744047604E0
    1.930000000000E1   -1.504123898929E0   -1.562851371907E0   -1.508467732460E0    1.278719145046E0
    1.935000000000E1   -1.504124100235E0   -1.565698491674E0   -1.508891396242E0    1.277715496150E0
    1.940000000000E1   -1.504128378947E0   -1.568532005677E0   -1.509335563258E0    1.276733062065E0
    1.945000000000E1   -1.504137077400E0    1.570240810857E0   -1.509800141181E0    1.275771801703E0
    1.950000000000E1   -1.504150531902E0    1.567434721151E0   -1.510285033432E0    1.274831671695E0
    1.955000000000E1   -1.504169072235E0    1.564642448400E0   -1.510790139308E0    1.273912626375E0
    1.960000000000E1   -1.504193021496E0    1.561864061406E0   -1.511315354162E0    1.273014617752E0
    1.965000000000E1   -1.504222696765E0    1.559099628172E0   -1.511860569503E0    1.272137595495E0
    1.970000000000E1   -1.504258408276E0    1.556349215938E0   -1.512425673189E0    1.271281506902E0
    1.975000000000E1   -1.504300459687E0    1.553612891127E0   -1.513010549558E0    1.270446296881E0
    1.980000000000E1   -1.504349148287E0    1.550890719396E0   -1.513615079542E0    1.269631907933E0
    1.985000000000E1   -1.504404764559E0    1.548182765612E0   -1.514239140828E0    1.268838280120E0
    1.990000000000E1   -1.504467592101E0    1.545489093855E0   -1.514882607987E0    1.268065351052E0
    1.995000000000E1   -1.504537908293E0    1.542809767424E0   -1.515545352602E0    1.267313055875E0
    2.000000000000E1   -1.504615983430E0    1.540144848839E0   -1.516227243388E0    1.266581327230E0
    2.005000000000E1   -1.504702081406E0    1.537494399838E0   -1.516928146353E0    1.265870095257E0
    2.010000000000E1   -1.504796459240E0    1.534858481370E0   -1.517647924870E0    1.265179287559E0
    2.015000000000E1   -1.504899367010E0    1.532237153620E0   -1.518386439843E0    1.264508829201E0
    2.020000000000E1   -1.505011048548E0    1.529630475955E0   -1.519143549803E0    1.263858642676E0
    2.025000000000E1   -1.505131740663E0    1.527038507002E0   -1.519919111008E0    1.263228647909E0
    2.030000000000E1   -1.505261673474E0    1.524461304562E0   -1.520712977610E0    1.262618762221E0
    2.035000000000E1   -1.505401070688E0    1.521898925676E0   -1.521525001696E0    1.262028900333E0
    2.040000000000E1   -1.505550149039E0    1.519351426591E0   -1.522355033444E0    1.261458974332E0
    2.045000000000E1   -1.505709118637E0    1.516818862750E0   -1.523202921213E0    1.260908893686E0
    2.050000000000E1   -1.505878183269E0    1.514301288819E0   -1.524068511632E0    1.260378565210E0
    2.055000000000E1   -1.506057539823E0    1.511798758656E0   -1.524951649718E0    1.259867893062E0
    2.060000000000E1   -1.506247378923E0    1.509311325329E0   -1.525852178976E0    1.259376778727E0
    2.065000000000E1   -1.506447884550E0    1.506839041095E0   -1.526769941464E0    1.258905121020E0
    2.070000000000E1   -1.506659233973E0    1.504381957418E0   -1.527704777924E0    1.258452816076E0
    2.075000000000E1   -1.506881598506E0    1.501940124940E0   -1.528656527830E0    1.258019757333E0
    2.080000000000E1   -1.507115142786E0    1.499513593495E0   -1.529625029507E0    1.257605835533E0
    2.085000000000E1   -1.507360025107E0    1.497102412098E0   -1.530610120215E0    1.257210938717E0
    2.090000000000E1   -1.507616397813E0    1.494706628947E0   -1.531611636195E0    1.256834952224E0
    2.095000000000E1   -1.507884406558E0    1.492326291410E0   -1.532629412792E0    1.256477758671E0
    2.100000000000E1   -1.508164191076E0    1.489961446022E0   -1.533663284505E0    1.256139237979E0
    2.105000000000E1   -1.508455885143E0    1.487612138480E0   -1.534713085074E0    1.255819267348E0
    2.110000000000E1   -1.508759616209E0    1.485278413645E0   -1.535778647550E0    1.255517721282E0
    2.115000000000E1   -1.509075506041E0    1.482960315526E0   -1.536859804361E0    1.255234471559E0
    2.120000000000E1   -1.509403670361E0    1.480657887279E0   -1.537956387381E0    1.254969387263E0
    2.125000000000E1   -1.509744218821E0    1.478371171205E0   -1.539068228009E0    1.254722334767E0
    2.130000000000E1   -1.510097255770E0    1.476100208722E0   -1.540195157211E0    1.254493177767E0
    2.135000000000E1   -1.510462879558E0    1.473845040399E0   -1.541337005590E0    1.254281777249E0
    2.140000000000E1   -1.510841182923E0    1.471605705909E0   -1.542493603477E0    1.254087991528E0
    2.145000000000E1   -1.511232253364E0    1.469382244041E0   -1.543664780928E0    1.253911676255E0
    2.150000000000E1   -1.511636172455E0    1.467174692703E0   -1.544850367824E0    1.253752684397E0
    2.155000000000E1   -1.512053016625E0    1.464983088880E0   -1.546050193922E0    1.253610866295E0
    2.160000000000E1   -1.512482857143E0    1.462807468670E0   -1.547264088890E0    1.253486069643E0
    2.165000000000E1   -1.512925759748E0    1.460647867237E0   -1.548491882366E0    1.253378139521E0
    2.170000000000E1   -1.513381785386E0    1.458504318833E0   -1.549733404016E0    1.253286918398E0
    2.175000000000E1   -1.513850989634E0    1.456376856776E0   -1.550988483559E0    1.253212246146E0
    2.180000000000E1   -1.514333423098E0    1.454265513440E0   -1.552256950834E0    1.253153960088E0
    2.185000000000E1   -1.514829131796E0    1.452170320247E0   -1.553538635830E0    1.253111894985E0
    2.190000000000E1   -1.515338156671E0    1.450091307665E0   -1.554833368729E0    1.253085883078E0
    2.195000000000E1   -1.515860533951E0    1.448028505197E0   -1.556140979956E0    1.253075754086E0
    2.200000000000E1   -1.516396295530E0    1.445981941368E0   -1.557461300205E0    1.253081335277E0
    2.205000000000E1   -1.516945468298E0    1.443951643715E0   -1.558794160480E0    1.253102451429E0
    2.210000000000E1   -1.517508074915E0    1.441937638785E0   -1.560139392140E0    1.253138924916E0
    2.215000000000E1   -1.518084133812E0    1.439939952119E0   -1.561496826910E0    1.253190575710E0
    2.220000000000E1   -1.518673658831E0    1.437958608238E0   -1.562866296946E0    1.253257221410E0
    2.225000000000E1   -1.519276659997E0    1.435993630661E0   -1.564247634839E0    1.253338677273E0
    2.230000000000E1   -1.519893142757E0    1.434045041847E0   -1.565640673658E0    1.253434756257E0
    2.235000000000E1   -1.520523108765E0    1.432112863231E0   -1.567045246977E0    1.253545269031E0
    2.240000000000E1   -1.521166555881E0    1.430197115182E0   -1.568461188896E0    1.253670024061E0
    2.245000000000E1   -1.521823477883E0    1.428297817013E0   -1.569888334081E0    1.253808827589E0
    2.250000000000E1   -1.522493864822E0    1.426414986957E0    1.570266135812E0    1.253961483695E0
    2.255000000000E1   -1.523177703209E0    1.424548642176E0    1.568817077749E0    1.254127794345E0
    2.260000000000E1   -1.523874975743E0    1.422698798720E0    1.567357308841E0    1.254307559417E0
    2.265000000000E1   -1.524585661680E0    1.420865471539E0    1.565886991954E0    1.254500576761E0
    2.270000000000E1   -1.525309737022E0    1.419048674467E0    1.564406289288E0    1.254706642225E0
    2.275000000000E1   -1.526047174146E0    1.417248420208E0    1.562915362337E0    1.254925549701E0
    2.280000000000E1   -1.526797942526E0    1.415464720334E0    1.561414371895E0    1.255157091184E0
    2.285000000000E1   -1.527562008014E0    1.413697585263E0    1.559903478032E0    1.255401056799E0
    2.290000000000E1   -1.528339333595E0    1.411947024254E0    1.558382840064E0    1.255657234877E0
    2.295000000000E1   -1.529129879368E0    1.410213045387E0    1.556852616554E0    1.255925411983E0
    2.300000000000E1   -1.529933602279E0    1.408495655565E0    1.555312965280E0    1.256205372972E0
    2.305000000000E1   -1.530750456497E0    1.406794860502E0    1.553764043238E0    1.256496901041E0
    2.310000000000E1   -1.531580393407E0    1.405110664694E0    1.552206006623E0    1.256799777788E0
    2.315000000000E1   -1.532423361694E0    1.403443071432E0    1.550639010811E0    1.257113783243E0
    2.320000000000E1   -1.533279307341E0    1.401792082772E0    1.549063210345E0    1.257438695971E0
    2.325000000000E1   -1.534148174000E0    1.400157699530E0    1.547478758945E0    1.257774293076E0
    2.330000000000E1   -1.535029902562E0    1.398539921273E0    1.545885809472E0    1.258120350290E0
    2.335000000000E1   -1.535924431875E0    1.396938746311E0    1.544284513927E0    1.258476642018E0
    2.340000000000E1   -1.536831698033E0    1.395354171674E0    1.542675023452E0    1.258842941399E0
    2.345000000000E1   -1.537751635088E0    1.393786193112E0    1.541057488319E0    1.259219020377E0
    2.350000000000E1   -1.538684175041E0    1.392234805067E0    1.539432057903E0    1.259604649745E0
    2.355000000000E1   -1.539629247575E0    1.390700000692E0    1.537798880704E0    1.259999599220E0
    2.360000000000E1   -1.540586780390E0    1.389181771807E0    1.536158104312E0    1.260403637493E0
    2.365000000000E1   -1.541556699215E0    1.387680108909E0    1.534509875431E0    1.260816532307E0
    2.370000000000E1   -1.542538927859E0    1.386195001160E0    1.532854339853E0    1.261238050501E0
    2.375000000000E1   -1.543533388218E0    1.384726436359E0    1.531191642458E0    1.261667958101E0
    2.380000000000E1   -1.544540000614E0    1.383274400945E0    1.529521927208E0    1.262106020363E0
    2.385000000000E1   -1.545558683404E0    1.381838879987E0    1.527845337152E0    1.262552001848E0
    2.390000000000E1   -1.546589353502E0    1.380419857174E0    1.526162014413E0    1.263005666480E0
    2.395000000000E1   -1.547631926011E0    1.379017314792E0    1.524472100191E0    1.263466777629E0
    2.400000000000E1   -1.548686314643E0    1.377631233728E0    1.522775734758E0    1.263935098153E0
    2.405000000000E1   -1.549752431527E0    1.376261593446E0    1.521073057459E0    1.264410390505E0
    2.410000000000E1   -1.550830187575E0    1.374908371991E0    1.519364206703E0    1.264892416755E0
    2.415000000000E1   -1.551919492134E0    1.373571545975E0    1.517649319971E0    1.265380938681E0
    2.420000000000E1   -1.553020253309E0    1.372251090553E0    1.515928533810E0    1.265875717848E0
    2.425000000000E1   -1.554132377962E0    1.370946979437E0    1.514201983843E0    1.266376515640E0
    2.430000000000E1   -1.555255771675E0    1.369659184870E0    1.512469804744E0    1.266883093381E0
    2.435000000000E1   -1.556390339090E0    1.368387677610E0    1.510732130266E0    1.267395212360E0
    2.440000000000E1   -1.557535983553E0    1.367132426946E0    1.508989093227E0    1.267912633910E0
    2.445000000000E1   -1.558692607424E0    1.365893400669E0    1.507240825514E0    1.268435119486E0
    2.450000000000E1   -1.559860112076E0    1.364670565067E0    1.505487458081E0    1.268962430735E0
    2.455000000000E1   -1.561038397921E0    1.363463884927E0    1.503729120962E0    1.269494329537E0
    2.460000000000E1   -1.562227364410E0    1.362273323497E0    1.501965943254E0    1.270030578130E0
    2.465000000000E1   -1.563426910332E0    1.361098842520E0    1.500198053136E0    1.270570939111E0
    2.470000000000E1   -1.564636933464E0    1.359940402198E0    1.498425577855E0    1.271115175541E0
    2.475000000000E1   -1.565857330884E0    1.358797961188E0    1.496648643755E0    1.271663051022E0
    2.480000000000E1   -1.567087998941E0    1.357671476606E0    1.494867376254E0    1.272214329722E0
    2.485000000000E1   -1.568328833237E0    1.356560904003E0    1.493081899844E0    1.272768776496E0
    2.490000000000E1   -1.569579728923E0    1.355466197369E0    1.491292338125E0    1.273326156908E0
    2.495000000000E1    1.570752073246E0    1.354387309131E0    1.489498813774E0    1.273886237322E0
    2.500000000000E1    1.569481372231E0    1.353324190143E0    1.487701448571E0    1.274448784943E0
    2.505000000000E1    1.568200928300E0    1.352276789670E0    1.485900363395E0    1.275013567920E0
    2.510000000000E1    1.566910848624E0    1.351245055401E0    1.484095678228E0    1.275580355357E0
    2.515000000000E1    1.565611240889E0    1.350228933420E0    1.482287512149E0    1.276148917445E0
    2.520000000000E1    1.564302212983E0    1.349228368230E0    1.480475983358E0    1.276719025452E0
    2.525000000000E1    1.562983873493E0    1.348243302730E0    1.478661209166E0    1.277290451838E0
    2.530000000000E1    1.561656331112E0    1.347273678210E0    1.476843306006E0    1.277862970285E0
    2.535000000000E1    1.560319694976E0    1.346319434368E0    1.475022389437E0    1.278436355767E0
    2.540000000000E1    1.558974074546E0    1.345380509278E0    1.473198574135E0    1.279010384628E0
    2.545000000000E1    1.557619579359E0    1.344456839399E0    1.471371973918E0    1.279584834608E0
    2.550000000000E1    1.556256319362E0    1.343548359587E0    1.469542701740E0    1.280159484924E0
    2.555000000000E1    1.554884404643E0    1.342655003076E0    1.467710869699E0    1.280734116308E0
    2.560000000000E1    1.553503945465E0    1.341776701488E0    1.465876589038E0    1.281308511081E0
    2.565000000000E1    1.552115052242E0    1.340913384816E0    1.464039970156E0    1.281882453189E0
    2.570000000000E1    1.550717835565E0    1.340064981434E0    1.462201122607E0    1.282455728287E0
    2.575000000000E1    1.549312405876E0    1.339231418105E0    1.460360155105E0    1.283028123743E0
    2.580000000000E1    1.547898874117E0    1.338412619973E0    1.458517175537E0    1.283599428738E0
    2.585000000000E1    1.546477350842E0    1.337608510556E0    1.456672290962E0    1.284169434281E0
    2.590000000000E1    1.545047946883E0    1.336819011764E0    1.454825607622E0    1.284737933265E0
    2.595000000000E1    1.543610773059E0    1.336044043893E0    1.452977230934E0    1.285304720541E0
    2.600000000000E1    1.542165939993E0    1.335283525610E0    1.451127265513E0    1.285869592925E0
    2.605000000000E1    1.540713558452E0    1.334537374000E0    1.449275815163E0    1.286432349266E0
    2.610000000000E1    1.539253739067E0    1.333805504522E0    1.447422982894E0    1.286992790484E0
    2.615000000000E1    1.537786592393E0    1.333087831049E0    1.445568870920E0    1.287550719607E0
    2.620000000000E1    1.536312228885E0    1.332384265847E0    1.443713580670E0    1.288105941827E0
    2.625000000000E1    1.534830758924E0    1.331694719588E0    1.441857212780E0    1.288658264531E0
    2.630000000000E1    1.533342292528E0    1.331019101369E0    1.439999867122E0    1.289207497329E0
    2.635000000000E1    1.531846939973E0    1.330357318701E0    1.438141642785E0    1.289753452100E0
    2.640000000000E1    1.530344810936E0    1.329709277525E0    1.436282638104E0    1.290295943039E0
    2.645000000000E1    1.528836015149E0    1.329074882218E0    1.434422950650E0    1.290834786664E0
    2.650000000000E1    1.527320662141E0    1.328454035594E0    1.432562677231E0    1.291369801882E0
    2.655000000000E1    1.525798861010E0    1.327846638920E0    1.430701913919E0    1.291900809991E0
    2.660000000000E1    1.524270720924E0    1.327252591926E0    1.428840756030E0    1.292427634726E0
    2.665000000000E1    1.522736350546E0    1.326671792814E0    1.426979298153E0    1.292950102285E0
    2.670000000000E1    1.521195858417E0    1.326104138259E0    1.425117634146E0    1.293468041343E0
    2.675000000000E1    1.519649352759E0    1.325549523441E0    1.423255857131E0    1.293981283106E0
    2.680000000000E1    1.518096941574E0    1.325007842019E0    1.421394059515E0    1.294489661312E0
    2.685000000000E1    1.516538732326E0    1.324478986187E0    1.419532332991E0    1.294993012260E0
    2.690000000000E1    1.514974832577E0    1.323962846661E0    1.417670768537E0    1.295491174831E0
    2.695000000000E1    1.513405349162E0    1.323459312701E0    1.415809456437E0    1.295983990511E0
    2.700000000000E1    1.511830388811E0    1.322968272114E0    1.413948486273E0    1.296471303400E0
    2.705000000000E1    1.510250057912E0    1.322489611278E0    1.412087946923E0    1.296952960255E0
    2.710000000000E1    1.508664462278E0    1.322023215154E0    1.410227926591E0    1.297428810478E0
    2.715000000000E1    1.507073707750E0    1.321568967309E0    1.408368512795E0    1.297898706138E0
    2.720000000000E1    1.505477899404E0    1.321126749918E0    1.406509792375E0    1.298362501986E0
    2.725000000000E1    1.503877142165E0    1.320696443797E0    1.404651851499E0    1.298820055478E0
    2.730000000000E1    1.502271540507E0    1.320277928406E0    1.402794775676E0    1.299271226762E0
    2.735000000000E1    1.500661198541E0    1.319871081871E0    1.400938649743E0    1.299715878722E0
    2.740000000000E1    1.499046219866E0    1.319475781007E0    1.399083557892E0    1.300153876941E0
    2.745000000000E1    1.497426707893E0    1.319091901343E0    1.397229583654E0    1.300585089747E0
    2.750000000000E1    1.495802765326E0    1.318719317120E0    1.395376809929E0    1.301009388194E0
    2.755000000000E1    1.494174494656E0    1.318357901338E0    1.393525318970E0    1.301426646076E0
    2.760000000000E1    1.492541997930E0    1.318007525755E0    1.391675192391E0    1.301836739939E0
    2.765000000000E1    1.490905376549E0    1.317668060914E0    1.389826511181E0    1.302239549065E0
    2.770000000000E1    1.489264731862E0    1.317339376178E0    1.387979355705E0    1.302634955474E0
    2.775000000000E1    1.487620164369E0    1.317021339741E0    1.386133805709E0    1.303022843940E0
