#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.325000000000E1   7.637281149287E-2  -4.713015102219E-1  -8.417513646187E-2   -1.268958395892E0
    1.330000000000E1   7.387181250324E-2  -4.782487758583E-1  -8.879583961081E-2   -1.272884809338E0
    1.335000000000E1   7.132604194362E-2  -4.851694685535E-1  -9.343750098806E-2   -1.276781974154E0
    1.340000000000E1   6.873595005771E-2  -4.920636167354E-1  -9.809957783917E-2   -1.280649712665E0
    1.345000000000E1   6.610199513899E-2  -4.989312474986E-1  -1.027815390800E-1   -1.284487846453E0
    1.350000000000E1   6.342464336217E-2  -5.057723866015E-1  -1.074828650326E-1   -1.288296196336E0
    1.355000000000E1   6.070436796366E-2  -5.125870584854E-1  -1.122030471609E-1   -1.292074582399E0
    1.360000000000E1   5.794164809788E-2  -5.193752862824E-1  -1.169415878238E-1   -1.295822823997E0
    1.365000000000E1   5.513696884533E-2  -5.261370918173E-1  -1.216980000033E-1   -1.299540739795E0
    1.370000000000E1   5.229082007615E-2  -5.328724956246E-1  -1.264718070741E-1   -1.303228147740E0
    1.375000000000E1   4.940369613248E-2  -5.395815169387E-1  -1.312625425601E-1   -1.306884865120E0
    1.380000000000E1   4.647609532377E-2  -5.462641737209E-1  -1.360697499107E-1   -1.310510708559E0
    1.385000000000E1   4.350851889680E-2  -5.529204826678E-1  -1.408929822469E-1   -1.314105494033E0
    1.390000000000E1   4.050147107343E-2  -5.595504591990E-1  -1.457318021551E-1   -1.317669036919E0
    1.395000000000E1   3.745545845409E-2  -5.661541174807E-1  -1.505857814754E-1   -1.321201151997E0
    1.400000000000E1   3.437098903140E-2  -5.727314704313E-1  -1.554545010627E-1   -1.324701653467E0
    1.405000000000E1   3.124857251039E-2  -5.792825297254E-1  -1.603375505986E-1   -1.328170355011E0
    1.410000000000E1   2.808871939791E-2  -5.858073057948E-1  -1.652345283850E-1   -1.331607069773E0
    1.415000000000E1   2.489194047450E-2  -5.923058078535E-1  -1.701450411391E-1   -1.335011610430E0
    1.420000000000E1   2.165874704959E-2  -5.987780438848E-1  -1.750687037984E-1   -1.338383789212E0
    1.425000000000E1   1.838964975471E-2  -6.052240206717E-1  -1.800051393328E-1   -1.341723417918E0
    1.430000000000E1   1.508515887377E-2  -6.116437437645E-1  -1.849539785750E-1   -1.345030307981E0
    1.435000000000E1   1.174578385932E-2  -6.180372175340E-1  -1.899148600025E-1   -1.348304270479E0
    1.440000000000E1   8.372032627625E-3  -6.244044451566E-1  -1.948874296012E-1   -1.351545116182E0
    1.445000000000E1   4.964411774817E-3  -6.307454286029E-1  -1.998713406597E-1   -1.354752655611E0
    1.450000000000E1   1.523426239533E-3  -6.370601686866E-1  -2.048662536318E-1   -1.357926699064E0
    1.455000000000E1  -1.950421481437E-3  -6.433486650280E-1  -2.098718359496E-1   -1.361067056657E0
    1.460000000000E1  -5.456630807552E-3  -6.496109160896E-1  -2.148877618590E-1   -1.364173538391E0
    1.465000000000E1  -8.994703777785E-3  -6.558469191703E-1  -2.199137122956E-1   -1.367245954178E0
    1.470000000000E1  -1.256414537030E-2  -6.620566704192E-1  -2.249493746924E-1   -1.370284113913E0
    1.475000000000E1  -1.616446309433E-2  -6.682401648299E-1  -2.299944428606E-1   -1.373287827530E0
    1.480000000000E1  -1.979516801794E-2  -6.743973962653E-1  -2.350486168285E-1   -1.376256905039E0
    1.485000000000E1  -2.345577412051E-2  -6.805283574416E-1  -2.401116027024E-1   -1.379191156602E0
    1.490000000000E1  -2.714579893377E-2  -6.866330399524E-1  -2.451831125243E-1   -1.382090392591E0
    1.495000000000E1  -3.086476373748E-2  -6.927114342784E-1  -2.502628641525E-1   -1.384954423633E0
    1.500000000000E1  -3.461219338235E-2  -6.987635297707E-1  -2.553505811074E-1   -1.387783060727E0
    1.505000000000E1  -3.838761644166E-2  -7.047893146849E-1  -2.604459924665E-1   -1.390576115254E0
    1.510000000000E1  -4.219056583456E-2  -7.107887761674E-1  -2.655488327098E-1   -1.393333399090E0
    1.515000000000E1  -4.602057819508E-2  -7.167619002730E-1  -2.706588416274E-1   -1.396054724660E0
    1.520000000000E1  -4.987719442624E-2  -7.227086719631E-1  -2.757757641765E-1   -1.398739905020E0
    1.525000000000E1  -5.375995988476E-2  -7.286290751301E-1  -2.808993503825E-1   -1.401388753942E0
    1.530000000000E1  -5.766842387947E-2  -7.345230925752E-1  -2.860293552050E-1   -1.404001085997E0
    1.535000000000E1  -6.160214058655E-2  -7.403907060481E-1  -2.911655384484E-1   -1.406576716637E0
    1.540000000000E1  -6.556066827183E-2  -7.462318962222E-1  -2.963076646406E-1   -1.409115462283E0
    1.545000000000E1  -6.954356985408E-2  -7.520466427299E-1  -3.014555029250E-1   -1.411617140421E0
    1.550000000000E1  -7.355041300440E-2  -7.578349241523E-1  -3.066088269636E-1   -1.414081569682E0
    1.555000000000E1  -7.758076972285E-2  -7.635967180281E-1  -3.117674148321E-1   -1.416508569967E0
    1.560000000000E1  -8.163421677302E-2  -7.693320008665E-1  -3.169310489325E-1   -1.418897962532E0
    1.565000000000E1  -8.571033583060E-2  -7.750407481503E-1  -3.220995158763E-1   -1.421249570089E0
    1.570000000000E1  -8.980871296471E-2  -7.807229343502E-1  -3.272726064046E-1   -1.423563216920E0
    1.575000000000E1  -9.392893908796E-2  -7.863785329109E-1  -3.324501152988E-1   -1.425838728979E0
    1.580000000000E1  -9.807061004406E-2  -7.920075163003E-1  -3.376318412810E-1   -1.428075934018E0
    1.585000000000E1  -1.022333260708E-1  -7.976098559644E-1  -3.428175869333E-1   -1.430274661696E0
    1.590000000000E1  -1.064166926234E-1  -8.031855223876E-1  -3.480071586130E-1   -1.432434743704E0
    1.595000000000E1  -1.106203195590E-1  -8.087344850545E-1  -3.532003663702E-1   -1.434556013880E0
    1.600000000000E1  -1.148438216173E-1  -8.142567124908E-1  -3.583970238577E-1   -1.436638308350E0
    1.605000000000E1  -1.190868184731E-1  -8.197521722600E-1  -3.635969482651E-1   -1.438681465629E0
    1.610000000000E1  -1.233489342780E-1  -8.252208309691E-1  -3.687999602289E-1   -1.440685326806E0
    1.615000000000E1  -1.276297980419E-1  -8.306626542846E-1  -3.740058837665E-1   -1.442649735628E0
    1.620000000000E1  -1.319290436375E-1  -8.360776069301E-1  -3.792145461988E-1   -1.444574538674E0
    1.625000000000E1  -1.362463094718E-1  -8.414656527103E-1  -3.844257780704E-1   -1.446459585487E0
    1.630000000000E1  -1.405812386576E-1  -8.468267544996E-1  -3.896394130999E-1   -1.448304728712E0
    1.635000000000E1  -1.449334791624E-1  -8.521608742868E-1  -3.948552880929E-1   -1.450109824260E0
    1.640000000000E1  -1.493026832381E-1  -8.574679731411E-1  -4.000732428718E-1   -1.451874731475E0
    1.645000000000E1  -1.536885081994E-1  -8.627480112555E-1  -4.052931202349E-1   -1.453599313258E0
    1.650000000000E1  -1.580906155840E-1  -8.680009479392E-1  -4.105147658613E-1   -1.455283436247E0
    1.655000000000E1  -1.625086716403E-1  -8.732267416282E-1  -4.157380282711E-1   -1.456926970988E0
    1.660000000000E1  -1.669423471020E-1  -8.784253499218E-1  -4.209627587593E-1   -1.458529792074E0
    1.665000000000E1  -1.713913172229E-1  -8.835967295498E-1  -4.261888113256E-1   -1.460091778356E0
    1.670000000000E1  -1.758552616174E-1  -8.887408364188E-1  -4.314160426379E-1   -1.461612813089E0
    1.675000000000E1  -1.803338644947E-1  -8.938576256116E-1  -4.366443119475E-1   -1.463092784103E0
    1.680000000000E1  -1.848268142738E-1  -8.989470513961E-1  -4.418734810463E-1   -1.464531584012E0
    1.685000000000E1  -1.893338037545E-1  -9.040090672375E-1  -4.471034142337E-1   -1.465929110367E0
    1.690000000000E1  -1.938545300523E-1  -9.090436258218E-1  -4.523339782294E-1   -1.467285265858E0
    1.695000000000E1  -1.983886944346E-1  -9.140506790542E-1  -4.575650421355E-1   -1.468599958508E0
    1.700000000000E1  -2.029360026563E-1  -9.190301780781E-1  -4.627964773917E-1   -1.469873101845E0
    1.705000000000E1  -2.074961643234E-1  -9.239820732918E-1  -4.680281577243E-1   -1.471104615108E0
    1.710000000000E1  -2.120688933145E-1  -9.289063143481E-1  -4.732599590831E-1   -1.472294423450E0
    1.715000000000E1  -2.166539075697E-1  -9.338028501936E-1  -4.784917596179E-1   -1.473442458112E0
    1.720000000000E1  -2.212509290674E-1  -9.386716290581E-1  -4.837234396075E-1   -1.474548656667E0
    1.725000000000E1  -2.258596837090E-1  -9.435125984845E-1  -4.889548814455E-1   -1.475612963176E0
    1.730000000000E1  -2.304799015212E-1  -9.483257053329E-1  -4.941859695608E-1   -1.476635328425E0
    1.735000000000E1  -2.351113162443E-1  -9.531108958111E-1  -4.994165903919E-1   -1.477615710118E0
    1.740000000000E1  -2.397536655356E-1  -9.578681154684E-1  -5.046466323561E-1   -1.478554073090E0
    1.745000000000E1  -2.444066908600E-1  -9.625973092416E-1  -5.098759857915E-1   -1.479450389518E0
    1.750000000000E1  -2.490701373770E-1  -9.672984214418E-1  -5.151045429168E-1   -1.480304639140E0
    1.755000000000E1  -2.537437541358E-1  -9.719713957913E-1  -5.203321978076E-1   -1.481116809442E0
    1.760000000000E1  -2.584272936720E-1  -9.766161754367E-1  -5.255588463360E-1   -1.481886895900E0
    1.765000000000E1  -2.631205122442E-1  -9.812327029556E-1  -5.307843861471E-1   -1.482614902185E0
    1.770000000000E1  -2.678231695097E-1  -9.858209203985E-1  -5.360087166304E-1   -1.483300840362E0
    1.775000000000E1  -2.725350289068E-1  -9.903807692850E-1  -5.412317388539E-1   -1.483944731129E0
    1.780000000000E1  -2.772558571195E-1  -9.949121906413E-1  -5.464533555727E-1   -1.484546604016E0
    1.785000000000E1  -2.819854244927E-1  -9.994151250021E-1  -5.516734711476E-1   -1.485106497595E0
    1.790000000000E1  -2.867235045657E-1   -1.003889512451E0  -5.568919915398E-1   -1.485624459721E0
    1.795000000000E1  -2.914698742872E-1   -1.008335292616E0  -5.621088242765E-1   -1.486100547695E0
    1.800000000000E1  -2.962243138912E-1   -1.012752404737E0  -5.673238784138E-1   -1.486534828524E0
    1.805000000000E1  -3.009866068035E-1   -1.017140787622E0  -5.725370645023E-1   -1.486927379112E0
    1.810000000000E1  -3.057565398306E-1   -1.021500379736E0  -5.777482945638E-1   -1.487278286452E0
    1.815000000000E1  -3.105339027592E-1   -1.025831119179E0  -5.829574820486E-1   -1.487587647845E0
    1.820000000000E1  -3.153184885834E-1   -1.030132943727E0  -5.881645418236E-1   -1.487855571116E0
    1.825000000000E1  -3.201100932037E-1   -1.034405790861E0  -5.933693901289E-1   -1.488082174780E0
    1.830000000000E1  -3.249085157895E-1   -1.038649597785E0  -5.985719445536E-1   -1.488267588273E0
    1.835000000000E1  -3.297135582650E-1   -1.042864301454E0  -6.037721240240E-1   -1.488411952116E0
    1.840000000000E1  -3.345250257142E-1   -1.047049838598E0  -6.089698487362E-1   -1.488515418117E0
    1.845000000000E1  -3.393427259315E-1   -1.051206145753E0  -6.141650401743E-1   -1.488578149559E0
    1.850000000000E1  -3.441664696249E-1   -1.055333159284E0  -6.193576210611E-1   -1.488600321364E0
    1.855000000000E1  -3.489960703033E-1   -1.059430815431E0  -6.245475153362E-1   -1.488582120268E0
    1.860000000000E1  -3.538313442684E-1   -1.063499050309E0  -6.297346481356E-1   -1.488523745011E0
    1.865000000000E1  -3.586721103996E-1   -1.067537799960E0  -6.349189457579E-1   -1.488425406463E0
    1.870000000000E1  -3.635181905732E-1   -1.071547000376E0  -6.401003356547E-1   -1.488287327804E0
    1.875000000000E1  -3.683694090761E-1   -1.075526587532E0  -6.452787463902E-1   -1.488109744663E0
    1.880000000000E1  -3.732255927227E-1   -1.079476497422E0  -6.504541076377E-1   -1.487892905254E0
    1.885000000000E1  -3.780865711436E-1   -1.083396666083E0  -6.556263501389E-1   -1.487637070516E0
    1.890000000000E1  -3.829521762039E-1   -1.087287029636E0  -6.607954056951E-1   -1.487342514222E0
    1.895000000000E1  -3.878222425916E-1   -1.091147524316E0  -6.659612071395E-1   -1.487009523114E0
    1.900000000000E1  -3.926966072163E-1   -1.094978086512E0  -6.711236883111E-1   -1.486638396995E0
    1.905000000000E1  -3.975751093204E-1   -1.098778652794E0  -6.762827840533E-1   -1.486229448821E0
    1.910000000000E1  -4.024575907493E-1   -1.102549159974E0  -6.814384301747E-1   -1.485783004787E0
    1.915000000000E1  -4.073438955557E-1   -1.106289545106E0  -6.865905634381E-1   -1.485299404424E0
    1.920000000000E1  -4.122338699829E-1   -1.109999745553E0  -6.917391215346E-1   -1.484779000635E0
    1.925000000000E1  -4.171273628379E-1   -1.113679699023E0  -6.968840430758E-1   -1.484222159751E0
    1.930000000000E1  -4.220242249355E-1   -1.117329343593E0  -7.020252675598E-1   -1.483629261591E0
    1.935000000000E1  -4.269243091966E-1   -1.120948617775E0  -7.071627353750E-1   -1.483000699466E0
    1.940000000000E1  -4.318274709564E-1   -1.124537460534E0  -7.122963877560E-1   -1.482336880218E0
    1.945000000000E1  -4.367335673835E-1   -1.128095811345E0  -7.174261667887E-1   -1.481638224197E0
    1.950000000000E1  -4.416424580672E-1   -1.131623610234E0  -7.225520153830E-1   -1.480905165279E0
    1.955000000000E1  -4.465540044301E-1   -1.135120797819E0  -7.276738772489E-1   -1.480138150817E0
    1.960000000000E1  -4.514680698499E-1   -1.138587315355E0  -7.327916969005E-1   -1.479337641618E0
    1.965000000000E1  -4.563845199349E-1   -1.142023104796E0  -7.379054196183E-1   -1.478504111890E0
    1.970000000000E1  -4.613032220433E-1   -1.145428108816E0  -7.430149914527E-1   -1.477638049164E0
    1.975000000000E1  -4.662240454837E-1   -1.148802270878E0  -7.481203591855E-1   -1.476739954234E0
    1.980000000000E1  -4.711468616696E-1   -1.152145535270E0  -7.532214703410E-1   -1.475810341030E0
    1.985000000000E1  -4.760715436875E-1   -1.155457847168E0  -7.583182731497E-1   -1.474849736548E0
    1.990000000000E1  -4.809979663818E-1   -1.158739152672E0  -7.634107165512E-1   -1.473858680676E0
    1.995000000000E1  -4.859260066415E-1   -1.161989398874E0  -7.684987501592E-1   -1.472837726089E0
    2.000000000000E1  -4.908555428615E-1   -1.165208533902E0  -7.735823242736E-1   -1.471787438077E0
    2.005000000000E1  -4.957864555006E-1   -1.168396506957E0  -7.786613898377E-1   -1.470708394375E0
    2.010000000000E1  -5.007186265264E-1   -1.171553268413E0  -7.837358984471E-1   -1.469601184971E0
    2.015000000000E1  -5.056519395254E-1   -1.174678769813E0  -7.888058023350E-1   -1.468466411901E0
    2.020000000000E1  -5.105862799792E-1   -1.177772963986E0  -7.938710543462E-1   -1.467304689031E0
    2.025000000000E1  -5.155215348189E-1   -1.180835805053E0  -7.989316079302E-1   -1.466116641826E0
    2.030000000000E1  -5.204575925817E-1   -1.183867248517E0  -8.039874171359E-1   -1.464902907087E0
    2.035000000000E1  -5.253943436577E-1   -1.186867251310E0  -8.090384365911E-1   -1.463664132691E0
    2.040000000000E1  -5.303316796311E-1   -1.189835771852E0  -8.140846214914E-1   -1.462400977322E0
    2.045000000000E1  -5.352694937861E-1   -1.192772770122E0  -8.191259275970E-1   -1.461114110142E0
    2.050000000000E1  -5.402076809902E-1   -1.195678207707E0  -8.241623112013E-1   -1.459804210512E0
    2.055000000000E1  -5.451461373596E-1   -1.198552047876E0  -8.291937291475E-1   -1.458471967644E0
    2.060000000000E1  -5.500847607877E-1   -1.201394255625E0  -8.342201387980E-1   -1.457118080276E0
    2.065000000000E1  -5.550234503899E-1   -1.204204797768E0  -8.392414980160E-1   -1.455743256306E0
    2.070000000000E1  -5.599621066164E-1   -1.206983642980E0  -8.442577651895E-1   -1.454348212430E0
    2.075000000000E1  -5.649006315421E-1   -1.209730761877E0  -8.492688991801E-1   -1.452933673749E0
    2.080000000000E1  -5.698389284110E-1   -1.212446127075E0  -8.542748593348E-1   -1.451500373402E0
    2.085000000000E1  -5.747769018135E-1   -1.215129713253E0  -8.592756054840E-1   -1.450049052138E0
    2.090000000000E1  -5.797144579138E-1   -1.217781497237E0  -8.642710979049E-1   -1.448580457895E0
    2.095000000000E1  -5.846515038263E-1   -1.220401458050E0  -8.692612973279E-1   -1.447095345394E0
    2.100000000000E1  -5.895879481177E-1   -1.222989576998E0  -8.742461649360E-1   -1.445594475676E0
    2.105000000000E1  -5.945237006110E-1   -1.225545837732E0  -8.792256623350E-1   -1.444078615673E0
    2.110000000000E1  -5.994586722475E-1   -1.228070226324E0  -8.841997515676E-1   -1.442548537745E0
    2.115000000000E1  -6.043927754160E-1   -1.230562731323E0  -8.891683950716E-1   -1.441005019193E0
    2.120000000000E1  -6.093259235124E-1   -1.233023343846E0  -8.941315557031E-1   -1.439448841818E0
    2.125000000000E1  -6.142580310364E-1   -1.235452057643E0  -8.990891967144E-1   -1.437880791418E0
    2.130000000000E1  -6.191890138606E-1   -1.237848869178E0  -9.040412817450E-1   -1.436301657295E0
    2.135000000000E1  -6.241187888148E-1   -1.240213777689E0  -9.089877748165E-1   -1.434712231783E0
    2.140000000000E1  -6.290472738452E-1   -1.242546785262E0  -9.139286403216E-1   -1.433113309744E0
    2.145000000000E1  -6.339743882363E-1   -1.244847896924E0  -9.188638430127E-1   -1.431505688032E0
    2.150000000000E1  -6.389000520216E-1   -1.247117120699E0  -9.237933479991E-1   -1.429890165048E0
    2.155000000000E1  -6.438241864579E-1   -1.249354467692E0  -9.287171207423E-1   -1.428267540166E0
    2.160000000000E1  -6.487467138586E-1   -1.251559952166E0  -9.336351270412E-1   -1.426638613281E0
    2.165000000000E1  -6.536675574331E-1   -1.253733591610E0  -9.385473330291E-1   -1.425004184253E0
    2.170000000000E1  -6.585866416779E-1   -1.255875406819E0  -9.434537051644E-1   -1.423365052423E0
    2.175000000000E1  -6.635038917451E-1   -1.257985421972E0  -9.483542102158E-1   -1.421722016098E0
    2.180000000000E1  -6.684192339162E-1   -1.260063664702E0  -9.532488152724E-1   -1.420075872033E0
    2.185000000000E1  -6.733325954903E-1   -1.262110166187E0  -9.581374877259E-1   -1.418427414924E0
    2.190000000000E1  -6.782439045807E-1   -1.264124961202E0  -9.630201952564E-1   -1.416777436928E0
    2.195000000000E1  -6.831530902257E-1   -1.266108088216E0  -9.678969058454E-1   -1.415126727144E0
    2.200000000000E1  -6.880600826096E-1   -1.268059589452E0  -9.727675877518E-1   -1.413476071109E0
    2.205000000000E1  -6.929648124823E-1   -1.269979510977E0  -9.776322095078E-1   -1.411826250345E0
    2.210000000000E1  -6.978672116453E-1   -1.271867902763E0  -9.824907399194E-1   -1.410178041844E0
    2.215000000000E1  -7.027672127613E-1   -1.273724818776E0  -9.873431480569E-1   -1.408532217601E0
    2.220000000000E1  -7.076647492371E-1   -1.275550317038E0  -9.921894032536E-1   -1.406889544162E0
    2.225000000000E1  -7.125597555692E-1   -1.277344459700E0  -9.970294750805E-1   -1.405250782151E0
    2.230000000000E1  -7.174521667603E-1   -1.279107313129E0   -1.001863333361E0   -1.403616685822E0
    2.235000000000E1  -7.223419187817E-1   -1.280838947956E0   -1.006690948160E0   -1.401988002626E0
    2.240000000000E1  -7.272289484013E-1   -1.282539439186E0   -1.011512289773E0   -1.400365472768E0
    2.245000000000E1  -7.321131931249E-1   -1.284208866229E0   -1.016327328728E0   -1.398749828809E0
    2.250000000000E1  -7.369945912039E-1   -1.285847312985E0   -1.021136035767E0   -1.397141795252E0
    2.255000000000E1  -7.418730817473E-1   -1.287454867921E0   -1.025938381856E0   -1.395542088127E0
    2.260000000000E1  -7.467486044958E-1   -1.289031624124E0   -1.030734338163E0   -1.393951414654E0
    2.265000000000E1  -7.516210999400E-1   -1.290577679376E0   -1.035523876069E0   -1.392370472823E0
    2.270000000000E1  -7.564905093322E-1   -1.292093136229E0   -1.040306967153E0   -1.390799951075E0
    2.275000000000E1  -7.613567745034E-1   -1.293578102039E0   -1.045083583192E0   -1.389240527956E0
    2.280000000000E1  -7.662198382442E-1   -1.295032689056E0   -1.049853696149E0   -1.387692871764E0
    2.285000000000E1  -7.710796436978E-1   -1.296457014472E0   -1.054617278171E0   -1.386157640279E0
    2.290000000000E1  -7.759361348479E-1   -1.297851200481E0   -1.059374301583E0   -1.384635480427E0
    2.295000000000E1  -7.807892563289E-1   -1.299215374345E0   -1.064124738893E0   -1.383127028010E0
    2.300000000000E1  -7.856389533811E-1   -1.300549668437E0   -1.068868562775E0   -1.381632907447E0
    2.305000000000E1  -7.904851718554E-1   -1.301854220293E0   -1.073605746064E0   -1.380153731524E0
    2.310000000000E1  -7.953278583294E-1   -1.303129172684E0   -1.078336261762E0   -1.378690101128E0
    2.315000000000E1  -8.001669598827E-1   -1.304374673630E0   -1.083060083022E0   -1.377242605066E0
    2.320000000000E1  -8.050024242225E-1   -1.305590876488E0   -1.087777183147E0   -1.375811819831E0
    2.325000000000E1  -8.098341996801E-1   -1.306777939966E0   -1.092487535597E0   -1.374398309423E0
    2.330000000000E1  -8.146622350616E-1   -1.307936028174E0   -1.097191113969E0   -1.373002625178E0
    2.335000000000E1  -8.194864799888E-1   -1.309065310668E0   -1.101887891992E0   -1.371625305599E0
    2.340000000000E1  -8.243068843408E-1   -1.310165962475E0   -1.106577843533E0   -1.370266876231E0
    2.345000000000E1  -8.291233986948E-1   -1.311238164140E0   -1.111260942590E0   -1.368927849518E0
    2.350000000000E1  -8.339359741835E-1   -1.312282101757E0   -1.115937163288E0   -1.367608724682E0
    2.355000000000E1  -8.387445624216E-1   -1.313297966986E0   -1.120606479874E0   -1.366309987661E0
    2.360000000000E1  -8.435491155259E-1   -1.314285957082E0   -1.125268866709E0   -1.365032111001E0
    2.365000000000E1  -8.483495862275E-1   -1.315246274929E0   -1.129924298269E0   -1.363775553778E0
    2.370000000000E1  -8.531459276622E-1   -1.316179129036E0   -1.134572749133E0   -1.362540761592E0
    2.375000000000E1  -8.579380934397E-1   -1.317084733575E0   -1.139214193999E0   -1.361328166464E0
    2.380000000000E1  -8.627260377627E-1   -1.317963308383E0   -1.143848607653E0   -1.360138186867E0
    2.385000000000E1  -8.675097151897E-1   -1.318815078969E0   -1.148475964998E0   -1.358971227690E0
    2.390000000000E1  -8.722890808650E-1   -1.319640276520E0   -1.153096241012E0   -1.357827680239E0
    2.395000000000E1  -8.770640903002E-1   -1.320439137906E0   -1.157709410770E0   -1.356707922267E0
    2.400000000000E1  -8.818346994667E-1   -1.321211905664E0   -1.162315449431E0   -1.355612317987E0
    2.405000000000E1  -8.866008648281E-1   -1.321958828030E0   -1.166914332254E0   -1.354541218105E0
    2.410000000000E1  -8.913625432341E-1   -1.322680158875E0   -1.171506034561E0   -1.353494959906E0
    2.415000000000E1  -8.961196919429E-1   -1.323376157727E0   -1.176090531758E0   -1.352473867291E0
    2.420000000000E1  -9.008722687300E-1   -1.324047089748E0   -1.180667799323E0   -1.351478250843E0
    2.425000000000E1  -9.056202316971E-1   -1.324693225696E0   -1.185237812800E0   -1.350508407947E0
    2.430000000000E1  -9.103635393131E-1   -1.325314841921E0   -1.189800547807E0   -1.349564622846E0
    2.435000000000E1  -9.151021505579E-1   -1.325912220325E0   -1.194355980023E0   -1.348647166775E0
    2.440000000000E1  -9.198360246841E-1   -1.326485648318E0   -1.198904085190E0   -1.347756298058E0
    2.445000000000E1  -9.245651214378E-1   -1.327035418795E0   -1.203444839100E0   -1.346892262246E0
    2.450000000000E1  -9.292894008624E-1   -1.327561830068E0   -1.207978217602E0   -1.346055292233E0
    2.455000000000E1  -9.340088233314E-1   -1.328065185856E0   -1.212504196597E0   -1.345245608417E0
    2.460000000000E1  -9.387233496935E-1   -1.328545795206E0   -1.217022752037E0   -1.344463418804E0
    2.465000000000E1  -9.434329410640E-1   -1.329003972440E0   -1.221533859917E0   -1.343708919230E0
    2.470000000000E1  -9.481375588928E-1   -1.329440037099E0   -1.226037496274E0   -1.342982293459E0
    2.475000000000E1  -9.528371650700E-1   -1.329854313873E0   -1.230533637181E0   -1.342283713388E0
    2.480000000000E1  -9.575317217327E-1   -1.330247132537E0   -1.235022258747E0   -1.341613339208E0
    2.485000000000E1  -9.622211913124E-1   -1.330618827875E0   -1.239503337124E0   -1.340971319567E0
    2.490000000000E1  -9.669055366764E-1   -1.330969739607E0   -1.243976848484E0   -1.340357791794E0
    2.495000000000E1  -9.715847208840E-1   -1.331300212294E0   -1.248442769034E0   -1.339772882050E0
    2.500000000000E1  -9.762587074259E-1   -1.331610595254E0   -1.252901075001E0   -1.339216705532E0
    2.505000000000E1  -9.809274600095E-1   -1.331901242483E0   -1.257351742635E0   -1.338689366681E0
    2.510000000000E1  -9.855909426032E-1   -1.332172512542E0   -1.261794748207E0   -1.338190959372E0
    2.515000000000E1  -9.902491195890E-1   -1.332424768474E0   -1.266230068008E0   -1.337721567098E0
    2.520000000000E1  -9.949019555663E-1   -1.332658377686E0   -1.270657678343E0   -1.337281263223E0
    2.525000000000E1  -9.995494152823E-1   -1.332873711854E0   -1.275077555526E0   -1.336870111144E0
    2.530000000000E1   -1.004191464045E0   -1.333071146789E0   -1.279489675882E0   -1.336488164523E0
    2.535000000000E1   -1.008828067216E0   -1.333251062343E0   -1.283894015740E0   -1.336135467504E0
    2.540000000000E1   -1.013459190426E0   -1.333413842280E0   -1.288290551440E0   -1.335812054900E0
    2.545000000000E1   -1.018084799667E0   -1.333559874157E0   -1.292679259321E0   -1.335517952432E0
    2.550000000000E1   -1.022704861070E0   -1.333689549182E0   -1.297060115722E0   -1.335253176943E0
    2.555000000000E1   -1.027319341120E0   -1.333803262100E0   -1.301433096982E0   -1.335017736600E0
    2.560000000000E1   -1.031928206479E0   -1.333901411038E0   -1.305798179427E0   -1.334811631113E0
    2.565000000000E1   -1.036531423998E0   -1.333984397385E0   -1.310155339382E0   -1.334634851964E0
    2.570000000000E1   -1.041128960874E0   -1.334052625652E0   -1.314504553164E0   -1.334487382592E0
    2.575000000000E1   -1.045720784480E0   -1.334106503307E0   -1.318845797080E0   -1.334369198649E0
    2.580000000000E1   -1.050306862272E0   -1.334146440639E0   -1.323179047419E0   -1.334280268176E0
    2.585000000000E1   -1.054887162216E0   -1.334172850611E0   -1.327504280450E0   -1.334220551840E0
    2.590000000000E1   -1.059461652240E0   -1.334186148694E0   -1.331821472428E0   -1.334190003140E0
    2.595000000000E1   -1.064030300542E0   -1.334186752721E0   -1.336130599591E0   -1.334188568599E0
    2.600000000000E1   -1.068593075594E0   -1.334175082731E0   -1.340431638152E0   -1.334216188005E0
    2.605000000000E1   -1.073149945955E0   -1.334151560789E0   -1.344724564301E0   -1.334272794590E0
    2.610000000000E1   -1.077700880496E0   -1.334116610844E0   -1.349009354196E0   -1.334358315246E0
    2.615000000000E1   -1.082245848196E0   -1.334070658543E0   -1.353285983969E0   -1.334472670737E0
    2.620000000000E1   -1.086784818189E0   -1.334014131079E0   -1.357554429727E0   -1.334615775882E0
    2.625000000000E1   -1.091317759898E0   -1.333947457024E0   -1.361814667534E0   -1.334787539752E0
    2.630000000000E1   -1.095844642862E0   -1.333871066145E0   -1.366066673433E0   -1.334987865888E0
    2.635000000000E1   -1.100365436672E0   -1.333785389231E0   -1.370310423424E0   -1.335216652477E0
    2.640000000000E1   -1.104880111366E0   -1.333690857931E0   -1.374545893459E0   -1.335473792547E0
    2.645000000000E1   -1.109388636901E0   -1.333587904578E0   -1.378773059463E0   -1.335759174153E0
    2.650000000000E1   -1.113890983458E0   -1.333476962004E0   -1.382991897316E0   -1.336072680553E0
    2.655000000000E1   -1.118387121477E0   -1.333358463387E0   -1.387202382853E0   -1.336414190410E0
    2.660000000000E1   -1.122877021309E0   -1.333232842030E0   -1.391404491863E0   -1.336783577955E0
    2.665000000000E1   -1.127360653765E0   -1.333100531240E0   -1.395598200089E0   -1.337180713172E0
