#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.300000000000E0   7.312959334227E-1  -4.689118127954E-1  -2.240502277314E-1   1.965084320450E-2
    1.350000000000E0   7.093316487804E-1  -4.847366833069E-1  -2.360422555054E-1   2.264754560104E-2
    1.400000000000E0   6.877730368738E-1  -5.002811179937E-1  -2.480448659414E-1   2.599169170018E-2
    1.450000000000E0   6.665971039513E-1  -5.155478880598E-1  -2.600492823846E-1   2.971514757433E-2
    1.500000000000E0   6.457831013940E-1  -5.305398596755E-1  -2.720477039910E-1   3.385269333858E-2
    1.550000000000E0   6.253122317597E-1  -5.452599548598E-1  -2.840331948793E-1   3.844236896586E-2
    1.600000000000E0   6.051674014806E-1  -5.597111201974E-1  -2.959995867474E-1   4.352586655541E-2
    1.650000000000E0   5.853330138594E-1  -5.738963020801E-1  -3.079413932703E-1   4.914897542361E-2
    1.700000000000E0   5.657947910545E-1  -5.878184270381E-1  -3.198537347428E-1   5.536208712522E-2
    1.750000000000E0   5.465396226869E-1  -6.014803863908E-1  -3.317322716262E-1   6.222076825617E-2
    1.800000000000E0   5.275554368212E-1  -6.148850241913E-1  -3.435731459106E-1   6.978640959195E-2
    1.850000000000E0   5.088310870309E-1  -6.280351280955E-1  -3.553729293061E-1   7.812696068296E-2
    1.900000000000E0   4.903562558329E-1  -6.409334224660E-1  -3.671285773905E-1   8.731775915057E-2
    1.950000000000E0   4.721213703528E-1  -6.535825633387E-1  -3.788373889292E-1   9.744246366612E-2
    2.000000000000E0   4.541175276632E-1  -6.659851350080E-1  -3.904969698692E-1   1.085940983225E-1
    2.050000000000E0   4.363364311397E-1  -6.781436477443E-1  -4.021052012845E-1   1.208762134136E-1
    2.100000000000E0   4.187703334013E-1  -6.900605366985E-1  -4.136602108591E-1   1.344041626346E-1
    2.150000000000E0   4.014119850574E-1  -7.017381615828E-1  -4.251603475093E-1   1.493064884974E-1
    2.200000000000E0   3.842545917556E-1  -7.131788071035E-1  -4.366041587393E-1   1.657263943029E-1
    2.250000000000E0   3.672917736896E-1  -7.243846838939E-1  -4.479903704839E-1   1.838232600983E-1
    2.300000000000E0   3.505175302581E-1  -7.353579301196E-1  -4.593178689412E-1   2.037741291545E-1
    2.350000000000E0   3.339262097786E-1  -7.461006132316E-1  -4.705856844900E-1   2.257750449031E-1
    2.400000000000E0   3.175124796215E-1  -7.566147323132E-1  -4.817929771283E-1   2.500420523782E-1
    2.450000000000E0   3.012713026049E-1  -7.669022204652E-1  -4.929390235148E-1   2.768115855482E-1
    2.500000000000E0   2.851979132525E-1  -7.769649476101E-1  -5.040232053080E-1   3.063398366647E-1
    2.550000000000E0   2.692877972025E-1  -7.868047233986E-1  -5.150449986594E-1   3.389005424121E-1
    2.600000000000E0   2.535366731728E-1  -7.964233002682E-1  -5.260039647811E-1   3.747804264672E-1
    2.650000000000E0   2.379404762088E-1  -8.058223766451E-1  -5.368997414786E-1   4.142713271134E-1
    2.700000000000E0   2.224953412106E-1  -8.150036003292E-1  -5.477320354182E-1   4.576578581723E-1
    2.750000000000E0   2.071975906767E-1  -8.239685718431E-1  -5.585006153015E-1   5.051993911640E-1
    2.800000000000E0   1.920437210175E-1  -8.327188479794E-1  -5.692053055988E-1   5.571053583082E-1
    2.850000000000E0   1.770303908385E-1  -8.412559453702E-1  -5.798459809106E-1   6.135035734580E-1
    2.900000000000E0   1.621544115144E-1  -8.495813440891E-1  -5.904225608656E-1   6.744026775991E-1
    2.950000000000E0   1.474127356756E-1  -8.576964913480E-1  -6.009350055387E-1   7.396520597697E-1
    3.000000000000E0   1.328024501240E-1  -8.656028052204E-1  -6.113833112455E-1   8.089054633855E-1
    3.050000000000E0   1.183207665649E-1  -8.733016784001E-1  -6.217675067794E-1   8.815971580818E-1
    3.100000000000E0   1.039650140078E-1  -8.807944820179E-1  -6.320876499676E-1   9.569405922838E-1
    3.150000000000E0   8.973263268510E-2  -8.880825694198E-1  -6.423438245968E-1    1.033957218067E0
    3.200000000000E0   7.562116686911E-2  -8.951672800597E-1  -6.525361375502E-1    1.111536987640E0
    3.250000000000E0   6.162825860618E-2  -9.020499433314E-1  -6.626647162467E-1    1.188523221158E0
    3.300000000000E0   4.775164344554E-2  -9.087318824962E-1  -6.727297063387E-1    1.263806610785E0
    3.350000000000E0   3.398914435938E-2  -9.152144185282E-1  -6.827312695699E-1    1.336409937278E0
    3.400000000000E0   2.033866695243E-2  -9.214988740786E-1  -6.926695818821E-1    1.405548317351E0
    3.450000000000E0   6.798196097441E-3  -9.275865773372E-1  -7.025448316550E-1    1.470657755731E0
    3.500000000000E0  -6.634209862210E-3  -9.334788659537E-1  -7.123572180673E-1    1.531393569991E0
    3.550000000000E0  -1.996042122226E-2  -9.391770909855E-1  -7.221069497233E-1   -1.553986239092E0
    3.600000000000E0  -3.318224141856E-2  -9.446826207343E-1  -7.317942432768E-1   -1.502286832524E0
    3.650000000000E0  -4.630141052617E-2  -9.499968446620E-1  -7.414193222766E-1   -1.454972534066E0
    3.700000000000E0  -5.931960745022E-2  -9.551211772346E-1  -7.509824160482E-1   -1.411833731260E0
    3.750000000000E0  -7.223845364671E-2  -9.600570617561E-1  -7.604837587055E-1   -1.372611151627E0
    3.800000000000E0  -8.505951595895E-2  -9.648059741263E-1  -7.699235882391E-1   -1.337020500444E0
    3.850000000000E0  -9.778430838710E-2  -9.693694266331E-1  -7.793021456884E-1   -1.304770426403E0
    3.900000000000E0  -1.104142950284E-1  -9.737489715989E-1  -7.886196744414E-1   -1.275574817922E0
    3.950000000000E0  -1.229508925519E-1  -9.779462050157E-1  -7.978764194841E-1   -1.249160643108E0
    4.000000000000E0  -1.353954713414E-1  -9.819627701084E-1  -8.070726268440E-1   -1.225272484024E0
    4.050000000000E0  -1.477493590793E-1  -9.858003607630E-1  -8.162085429670E-1   -1.203674734442E0
    4.100000000000E0  -1.600138409912E-1  -9.894607249226E-1  -8.252844142459E-1   -1.184152219944E0
    4.150000000000E0  -1.721901626432E-1  -9.929456678164E-1  -8.343004865364E-1   -1.166509804266E0
    4.200000000000E0  -1.842795312916E-1  -9.962570551418E-1  -8.432570047701E-1   -1.150571384108E0
    4.250000000000E0  -1.962831174459E-1  -9.993968160007E-1  -8.521542125196E-1   -1.136178550504E0
    4.300000000000E0  -2.082020563221E-1   -1.002366945798E0  -8.609923517075E-1   -1.123189101907E0
    4.350000000000E0  -2.200374497422E-1   -1.005169508912E0  -8.697716622249E-1   -1.111475528372E0
    4.400000000000E0  -2.317903666715E-1   -1.007806641214E0  -8.784923817122E-1   -1.100923540340E0
    4.450000000000E0  -2.434618450371E-1   -1.010280552393E0  -8.871547452705E-1   -1.091430684157E0
    4.500000000000E0  -2.550528927310E-1   -1.012593528102E0  -8.957589852633E-1   -1.082905065803E0
    4.550000000000E0  -2.665644887161E-1   -1.014747931796E0  -9.043053310642E-1   -1.075264191102E0
    4.600000000000E0  -2.779975845804E-1   -1.016746206469E0  -9.127940089049E-1   -1.068433922184E0
    4.650000000000E0  -2.893531047654E-1   -1.018590876058E0  -9.212252416793E-1   -1.062347545193E0
    4.700000000000E0  -3.006319480919E-1   -1.020284546575E0  -9.295992488346E-1   -1.056944941569E0
    4.750000000000E0  -3.118349885482E-1   -1.021829907082E0  -9.379162462273E-1   -1.052171853778E0
    4.800000000000E0  -3.229630761551E-1   -1.023229730196E0  -9.461764459965E-1   -1.047979236316E0
    4.850000000000E0  -3.340170377027E-1   -1.024486872479E0  -9.543800564590E-1   -1.044322682852E0
    4.900000000000E0  -3.449976780663E-1   -1.025604274412E0  -9.625272820261E-1   -1.041161920844E0
    4.950000000000E0  -3.559057801801E-1   -1.026584960107E0  -9.706183231233E-1   -1.038460365941E0
    5.000000000000E0  -3.667421062960E-1   -1.027432036659E0  -9.786533761463E-1   -1.036184728804E0
    5.050000000000E0  -3.775073985078E-1   -1.028148693190E0  -9.866326333742E-1   -1.034304668180E0
    5.100000000000E0  -3.882023793693E-1   -1.028738199563E0  -9.945562829432E-1   -1.032792484477E0
    5.150000000000E0  -3.988277529473E-1   -1.029203904723E0   -1.002424508786E0   -1.031622848768E0
    5.200000000000E0  -4.093842047284E-1   -1.029549234760E0   -1.010237490608E0   -1.030772562994E0
    5.250000000000E0  -4.198724026700E-1   -1.029777690564E0   -1.017995403866E0   -1.030220347461E0
    5.300000000000E0  -4.302929976559E-1   -1.029892845194E0   -1.025698419794E0   -1.029946652190E0
    5.350000000000E0  -4.406466239754E-1   -1.029898340874E0   -1.033346705279E0   -1.029933489388E0
    5.400000000000E0  -4.509338997783E-1   -1.029797885674E0   -1.040940422998E0   -1.030164284281E0
    5.450000000000E0  -4.611554279866E-1   -1.029595249930E0   -1.048479731288E0   -1.030623742174E0
    5.500000000000E0  -4.713117960727E-1   -1.029294262214E0   -1.055964784224E0   -1.031297729873E0
    5.550000000000E0  -4.814035769883E-1   -1.028898805190E0   -1.063395731625E0   -1.032173169589E0
    5.600000000000E0  -4.914313294259E-1   -1.028412811030E0   -1.070772719046E0   -1.033237944022E0
    5.650000000000E0  -5.013955981832E-1   -1.027840256630E0   -1.078095887792E0   -1.034480811269E0
    5.700000000000E0  -5.112969149669E-1   -1.027185158606E0   -1.085365374963E0   -1.035891328359E0
    5.750000000000E0  -5.211357981153E-1   -1.026451568009E0   -1.092581313428E0   -1.037459782526E0
    5.800000000000E0  -5.309127534544E-1   -1.025643564857E0   -1.099743831906E0   -1.039177129333E0
    5.850000000000E0  -5.406282742532E-1   -1.024765252524E0   -1.106853054989E0   -1.041034936810E0
    5.900000000000E0  -5.502828421944E-1   -1.023820751861E0   -1.113909103123E0   -1.043025335074E0
    5.950000000000E0  -5.598769268345E-1   -1.022814195318E0   -1.120912092707E0   -1.045140970697E0
    6.000000000000E0  -5.694109869257E-1   -1.021749720879E0   -1.127862136075E0   -1.047374965400E0
    6.050000000000E0  -5.788854697579E-1   -1.020631465933E0   -1.134759341566E0   -1.049720878585E0
    6.100000000000E0  -5.883008119963E-1   -1.019463561131E0   -1.141603813559E0   -1.052172673335E0
    6.150000000000E0  -5.976574398078E-1   -1.018250124181E0   -1.148395652525E0   -1.054724685441E0
    6.200000000000E0  -6.069557692199E-1   -1.016995253659E0   -1.155134955042E0   -1.057371595250E0
    6.250000000000E0  -6.161962060677E-1   -1.015703022894E0   -1.161821813878E0   -1.060108401977E0
    6.300000000000E0  -6.253791469823E-1   -1.014377473864E0   -1.168456317997E0   -1.062930400232E0
    6.350000000000E0  -6.345049787825E-1   -1.013022611224E0   -1.175038552644E0   -1.065833158625E0
    6.400000000000E0  -6.435740789511E-1   -1.011642396467E0   -1.181568599393E0   -1.068812500109E0
    6.450000000000E0  -6.525868163719E-1   -1.010240742167E0   -1.188046536167E0   -1.071864484074E0
    6.500000000000E0  -6.615435507067E-1   -1.008821506437E0   -1.194472437347E0   -1.074985389810E0
    6.550000000000E0  -6.704446335643E-1   -1.007388487624E0   -1.200846373761E0   -1.078171701411E0
    6.600000000000E0  -6.792904078026E-1   -1.005945419102E0   -1.207168412787E0   -1.081420093852E0
    6.650000000000E0  -6.880812082419E-1   -1.004495964429E0   -1.213438618395E0   -1.084727420202E0
    6.700000000000E0  -6.968173617197E-1   -1.003043712651E0   -1.219657051225E0   -1.088090699806E0
    6.750000000000E0  -7.054991873304E-1   -1.001592173947E0   -1.225823768612E0   -1.091507107465E0
    6.800000000000E0  -7.141269963595E-1   -1.000144775527E0   -1.231938824666E0   -1.094973963340E0
    6.850000000000E0  -7.227010930909E-1  -9.987048578175E-1   -1.238002270351E0   -1.098488723722E0
    6.900000000000E0  -7.312217742184E-1  -9.972756709560E-1   -1.244014153503E0   -1.102048972442E0
    6.950000000000E0  -7.396893292470E-1  -9.958603716480E-1   -1.249974518970E0   -1.105652412913E0
    7.000000000000E0  -7.481040410818E-1  -9.944620202462E-1   -1.255883408580E0   -1.109296860812E0
    7.050000000000E0  -7.564661854289E-1  -9.930835782107E-1   -1.261740861309E0   -1.112980237231E0
    7.100000000000E0  -7.647760318503E-1  -9.917279059269E-1   -1.267546913272E0   -1.116700562341E0
    7.150000000000E0  -7.730338430660E-1  -9.903977607500E-1   -1.273301597830E0   -1.120455949524E0
    7.200000000000E0  -7.812398753755E-1  -9.890957954655E-1   -1.279004945660E0   -1.124244599878E0
    7.250000000000E0  -7.893943791945E-1  -9.878245569962E-1   -1.284656984823E0   -1.128064797143E0
    7.300000000000E0  -7.974975985686E-1  -9.865864854587E-1   -1.290257740829E0   -1.131914902960E0
    7.350000000000E0  -8.055497716074E-1  -9.853839135150E-1   -1.295807236732E0   -1.135793352439E0
    7.400000000000E0  -8.135511309090E-1  -9.842190660182E-1   -1.301305493178E0   -1.139698650014E0
    7.450000000000E0  -8.215019030777E-1  -9.830940599142E-1   -1.306752528513E0   -1.143629365641E0
    7.500000000000E0  -8.294023090465E-1  -9.820109044866E-1   -1.312148358845E0   -1.147584131154E0
    7.550000000000E0  -8.372525646098E-1  -9.809715017875E-1   -1.317492998120E0   -1.151561636918E0
    7.600000000000E0  -8.450528798234E-1  -9.799776473642E-1   -1.322786458233E0   -1.155560628689E0
    7.650000000000E0  -8.528034599470E-1  -9.790310311969E-1   -1.328028749065E0   -1.159579904641E0
    7.700000000000E0  -8.605045048166E-1  -9.781332388715E-1   -1.333219878608E0   -1.163618312629E0
    7.750000000000E0  -8.681562091225E-1  -9.772857529664E-1   -1.338359853038E0   -1.167674747580E0
    7.800000000000E0  -8.757587629968E-1  -9.764899546120E-1   -1.343448676803E0   -1.171748149070E0
    7.850000000000E0  -8.833123514315E-1  -9.757471252089E-1   -1.348486352701E0   -1.175837499042E0
    7.900000000000E0  -8.908171547336E-1  -9.750584483846E-1   -1.353472881992E0   -1.179941819669E0
    7.950000000000E0  -8.982733489228E-1  -9.744250120064E-1   -1.358408264479E0   -1.184060171300E0
    8.000000000000E0  -9.056811050071E-1  -9.738478103764E-1   -1.363292498601E0   -1.188191650609E0
    8.050000000000E0  -9.130405897613E-1  -9.733277465364E-1   -1.368125581542E0   -1.192335388803E0
    8.100000000000E0  -9.203519657474E-1  -9.728656346737E-1   -1.372907509313E0   -1.196490549900E0
    8.150000000000E0  -9.276153909089E-1  -9.724622026087E-1   -1.377638276857E0   -1.200656329197E0
    8.200000000000E0  -9.348310194822E-1  -9.721180943648E-1   -1.382317878164E0   -1.204831951741E0
    8.250000000000E0  -9.419990013007E-1  -9.718338728071E-1   -1.386946306339E0   -1.209016670922E0
    8.300000000000E0  -9.491194821071E-1  -9.716100223074E-1   -1.391523553760E0   -1.213209767156E0
    8.350000000000E0  -9.561926040478E-1  -9.714469515043E-1   -1.396049612142E0   -1.217410546613E0
    8.400000000000E0  -9.632185051498E-1  -9.713449959863E-1   -1.400524472656E0   -1.221618340041E0
    8.450000000000E0  -9.701973196932E-1  -9.713044211214E-1   -1.404948126064E0   -1.225832501628E0
    8.500000000000E0  -9.771291786290E-1  -9.713254247993E-1   -1.409320562789E0   -1.230052407948E0
    8.550000000000E0  -9.840142088148E-1  -9.714081401714E-1   -1.413641773072E0   -1.234277456946E0
    8.600000000000E0  -9.908525338260E-1  -9.715526384769E-1   -1.417911747057E0   -1.238507067002E0
    8.650000000000E0  -9.976442738030E-1  -9.717589317139E-1   -1.422130474938E0   -1.242740676007E0
    8.700000000000E0   -1.004389545325E0  -9.720269753980E-1   -1.426297947063E0   -1.246977740518E0
    8.750000000000E0   -1.011088462006E0  -9.723566712116E-1   -1.430414154056E0   -1.251217734940E0
    8.800000000000E0   -1.017741133962E0  -9.727478696615E-1   -1.434479086948E0   -1.255460150768E0
    8.850000000000E0   -1.024347668042E0  -9.732003726696E-1   -1.438492737309E0   -1.259704495830E0
    8.900000000000E0   -1.030908168336E0  -9.737139361317E-1   -1.442455097374E0   -1.263950293622E0
    8.950000000000E0   -1.037422735636E0  -9.742882723936E-1   -1.446366160160E0   -1.268197082621E0
    9.000000000000E0   -1.043891467793E0  -9.749230526897E-1   -1.450225919636E0   -1.272444415688E0
    9.050000000000E0   -1.050314460134E0  -9.756179095400E-1   -1.454034370815E0   -1.276691859423E0
    9.100000000000E0   -1.056691804680E0  -9.763724390422E-1   -1.457791509925E0   -1.280938993661E0
    9.150000000000E0   -1.063023590949E0  -9.771862031333E-1   -1.461497334546E0   -1.285185410871E0
    9.200000000000E0   -1.069309905803E0  -9.780587317690E-1   -1.465151843723E0   -1.289430715674E0
    9.250000000000E0   -1.075550833298E0  -9.789895250435E-1   -1.468755038150E0   -1.293674524352E0
    9.300000000000E0   -1.081746455358E0  -9.799780551991E-1   -1.472306920296E0   -1.297916464366E0
    9.350000000000E0   -1.087896850932E0  -9.810237686643E-1   -1.475807494552E0   -1.302156173923E0
    9.400000000000E0   -1.094002096795E0  -9.821260878871E-1   -1.479256767395E0   -1.306393301552E0
    9.450000000000E0   -1.100062267400E0  -9.832844132307E-1   -1.482654747525E0   -1.310627505679E0
    9.500000000000E0   -1.106077434838E0  -9.844981246945E-1   -1.486001446029E0   -1.314858454262E0
    9.550000000000E0   -1.112047668894E0  -9.857665836084E-1   -1.489296876550E0   -1.319085824423E0
    9.600000000000E0   -1.117973037583E0  -9.870891342828E-1   -1.492541055414E0   -1.323309302070E0
    9.650000000000E0   -1.123853606338E0  -9.884651055362E-1   -1.495734001814E0   -1.327528581584E0
    9.700000000000E0   -1.129689438810E0  -9.898938121869E-1   -1.498875737978E0   -1.331743365490E0
    9.750000000000E0   -1.135480596720E0  -9.913745564881E-1   -1.501966289309E0   -1.335953364142E0
    9.800000000000E0   -1.141227139701E0  -9.929066294705E-1   -1.505005684580E0   -1.340158295440E0
    9.850000000000E0   -1.146929125969E0  -9.944893122163E-1   -1.507993956077E0   -1.344357884535E0
    9.900000000000E0   -1.152586611476E0  -9.961218771358E-1   -1.510931139770E0   -1.348551863573E0
    9.950000000000E0   -1.158199650728E0  -9.978035890586E-1   -1.513817275510E0   -1.352739971433E0
    1.000000000000E1   -1.163768296615E0  -9.995337064328E-1   -1.516652407168E0   -1.356921953455E0
    1.005000000000E1   -1.169292600374E0   -1.001311482307E0   -1.519436582830E0   -1.361097561241E0
    1.010000000000E1   -1.174772611662E0   -1.003136165336E0   -1.522169854953E0   -1.365266552422E0
    1.015000000000E1   -1.180208379081E0   -1.005007000755E0   -1.524852280572E0   -1.369428690403E0
    1.020000000000E1   -1.185599949363E0   -1.006923231222E0   -1.527483921427E0   -1.373583744202E0
    1.025000000000E1   -1.190947368182E0   -1.008884097692E0   -1.530064844196E0   -1.377731488214E0
    1.030000000000E1   -1.196250679996E0   -1.010888840199E0   -1.532595120626E0   -1.381871702036E0
    1.035000000000E1   -1.201509927894E0   -1.012936698571E0   -1.535074827744E0   -1.386004170299E0
    1.040000000000E1   -1.206725154297E0   -1.015026913145E0   -1.537504048018E0   -1.390128682445E0
    1.045000000000E1   -1.211896400063E0   -1.017158725439E0   -1.539882869529E0   -1.394245032603E0
    1.050000000000E1   -1.217023705346E0   -1.019331378736E0   -1.542211386187E0   -1.398353019395E0
    1.055000000000E1   -1.222107109417E0   -1.021544118667E0   -1.544489697868E0   -1.402452445801E0
    1.060000000000E1   -1.227146650637E0   -1.023796193747E0   -1.546717910612E0   -1.406543118997E0
    1.065000000000E1   -1.232142366577E0   -1.026086855852E0   -1.548896136798E0   -1.410624850215E0
    1.070000000000E1   -1.237094294283E0   -1.028415360726E0   -1.551024495337E0   -1.414697454591E0
    1.075000000000E1   -1.242002470039E0   -1.030780968350E0   -1.553103111807E0   -1.418760751057E0
    1.080000000000E1   -1.246866929496E0   -1.033182943384E0   -1.555132118687E0   -1.422814562182E0
    1.085000000000E1   -1.251687708073E0   -1.035620555528E0   -1.557111655476E0   -1.426858714074E0
    1.090000000000E1   -1.256464840474E0   -1.038093079837E0   -1.559041868914E0   -1.430893036249E0
    1.095000000000E1   -1.261198361530E0   -1.040599797049E0   -1.560922913111E0   -1.434917361515E0
    1.100000000000E1   -1.265888305291E0   -1.043139993869E0   -1.562754949737E0   -1.438931525866E0
    1.105000000000E1   -1.270534705881E0   -1.045712963211E0   -1.564538148202E0   -1.442935368376E0
    1.110000000000E1   -1.275137597336E0   -1.048318004469E0   -1.566272685797E0   -1.446928731098E0
    1.115000000000E1   -1.279697013573E0   -1.050954423696E0   -1.567958747862E0   -1.450911458953E0
    1.120000000000E1   -1.284212988519E0   -1.053621533811E0   -1.569596527956E0   -1.454883399661E0
    1.125000000000E1   -1.288685556390E0   -1.056318654774E0    1.570406425590E0   -1.458844403618E0
    1.130000000000E1   -1.293114751447E0   -1.059045113728E0    1.568864595166E0   -1.462794323842E0
    1.135000000000E1   -1.297500608143E0   -1.061800245158E0    1.567370415243E0   -1.466733015852E0
    1.140000000000E1   -1.301843161528E0   -1.064583390987E0    1.565923657907E0   -1.470660337614E0
    1.145000000000E1   -1.306142446773E0   -1.067393900692E0    1.564524086286E0   -1.474576149463E0
    1.150000000000E1   -1.310398500020E0   -1.070231131390E0    1.563171454426E0   -1.478480313996E0
    1.155000000000E1   -1.314611357465E0   -1.073094447901E0    1.561865507160E0   -1.482372696039E0
    1.160000000000E1   -1.318781056253E0   -1.075983222837E0    1.560605979968E0   -1.486253162554E0
    1.165000000000E1   -1.322907634297E0   -1.078896836632E0    1.559392598877E0   -1.490121582560E0
    1.170000000000E1   -1.326991130267E0   -1.081834677577E0    1.558225080345E0   -1.493977827104E0
    1.175000000000E1   -1.331031583707E0   -1.084796141859E0    1.557103131137E0   -1.497821769160E0
    1.180000000000E1   -1.335029035352E0   -1.087780633574E0    1.556026448239E0   -1.501653283591E0
    1.185000000000E1   -1.338983526869E0   -1.090787564718E0    1.554994718778E0   -1.505472247090E0
    1.190000000000E1   -1.342895101015E0   -1.093816355210E0    1.554007619894E0   -1.509278538096E0
    1.195000000000E1   -1.346763802046E0   -1.096866432887E0    1.553064818695E0   -1.513072036773E0
    1.200000000000E1   -1.350589675329E0   -1.099937233448E0    1.552165972179E0   -1.516852624950E0
    1.205000000000E1   -1.354372767866E0   -1.103028200463E0    1.551310727159E0   -1.520620186054E0
    1.210000000000E1   -1.358113128044E0   -1.106138785335E0    1.550498720230E0   -1.524374605070E0
    1.215000000000E1   -1.361810805767E0   -1.109268447253E0    1.549729577680E0   -1.528115768506E0
    1.220000000000E1   -1.365465852883E0   -1.112416653175E0    1.549002915501E0   -1.531843564318E0
    1.225000000000E1   -1.369078322830E0   -1.115582877738E0    1.548318339331E0   -1.535557881903E0
    1.230000000000E1   -1.372648270916E0   -1.118766603243E0    1.547675444435E0   -1.539258612020E0
    1.235000000000E1   -1.376175754576E0   -1.121967319587E0    1.547073815699E0   -1.542945646779E0
    1.240000000000E1   -1.379660833153E0   -1.125184524186E0    1.546513027651E0   -1.546618879584E0
    1.245000000000E1   -1.383103568050E0   -1.128417721931E0    1.545992644435E0   -1.550278205093E0
    1.250000000000E1   -1.386504023151E0   -1.131666425119E0    1.545512219834E0   -1.553923519199E0
    1.255000000000E1   -1.389862264416E0   -1.134930153355E0    1.545071297339E0   -1.557554718978E0
    1.260000000000E1   -1.393178360443E0   -1.138208433521E0    1.544669410149E0   -1.561171702657E0
    1.265000000000E1   -1.396452382190E0   -1.141500799652E0    1.544306081251E0   -1.564774369591E0
    1.270000000000E1   -1.399684403122E0   -1.144806792900E0    1.543980823452E0   -1.568362620229E0
    1.275000000000E1   -1.402874499662E0   -1.148125961428E0    1.543693139485E0    1.569656297535E0
    1.280000000000E1   -1.406022750863E0   -1.151457860326E0    1.543442522083E0    1.566097173976E0
    1.285000000000E1   -1.409129238416E0   -1.154802051553E0    1.543228454060E0    1.562552759161E0
    1.290000000000E1   -1.412194047499E0   -1.158158103820E0    1.543050408446E0    1.559023148576E0
    1.295000000000E1   -1.415217265969E0   -1.161525592516E0    1.542907848599E0    1.555508436768E0
    1.300000000000E1   -1.418198984793E0   -1.164904099632E0    1.542800228312E0    1.552008717364E0
    1.305000000000E1   -1.421139298443E0   -1.168293213659E0    1.542726991990E0    1.548524083083E0
    1.310000000000E1   -1.424038304464E0   -1.171692529496E0    1.542687574785E0    1.545054625775E0
    1.315000000000E1   -1.426896104029E0   -1.175101648384E0    1.542681402764E0    1.541600436427E0
    1.320000000000E1   -1.429712801685E0   -1.178520177778E0    1.542707893104E0    1.538161605210E0
    1.325000000000E1   -1.432488505491E0   -1.181947731289E0    1.542766454251E0    1.534738221462E0
    1.330000000000E1   -1.435223327448E0   -1.185383928594E0    1.542856486146E0    1.531330373752E0
    1.335000000000E1   -1.437917383187E0   -1.188828395322E0    1.542977380420E0    1.527938149862E0
    1.340000000000E1   -1.440570791969E0   -1.192280762986E0    1.543128520623E0    1.524561636819E0
    1.345000000000E1   -1.443183677538E0   -1.195740668876E0    1.543309282475E0    1.521200920917E0
    1.350000000000E1   -1.445756167181E0   -1.199207755980E0    1.543519034078E0    1.517856087715E0
    1.355000000000E1   -1.448288392451E0   -1.202681672906E0    1.543757136195E0    1.514527222091E0
